tstamp	latitude	longitude	speed	trip_id
2023-01-18 00:25:33	45.527583	-122.675328	0	239827433
2023-01-18 00:25:38	45.527583	-122.675328	0	239827433
2023-01-18 00:25:43	45.527583	-122.675328	0	239827433
2023-01-18 00:26:03	45.527583	-122.675328	0	239827433
2023-01-18 00:26:13	45.527583	-122.675328	0	239827433
2023-01-18 00:26:23	45.527583	-122.675328	0	239827433
2023-01-18 00:26:38	45.527583	-122.675328	0	239827433
2023-01-18 00:26:43	45.527583	-122.675328	0	239827433
2023-01-18 00:26:48	45.527583	-122.675328	0	239827433
2023-01-18 00:27:58	45.527583	-122.675328	0	239827433
2023-01-18 00:28:18	45.527583	-122.675328	0	239827433
2023-01-18 00:28:23	45.527583	-122.675328	0	239827433
2023-01-18 00:28:28	45.527583	-122.675328	0	239827433
2023-01-18 00:28:48	45.527583	-122.675328	0	239827433
2023-01-18 00:28:58	45.527583	-122.675328	0	239827433
2023-01-18 00:29:08	45.527583	-122.675328	0	239827433
2023-01-18 00:29:28	45.527583	-122.675328	0	239827433
2023-01-18 00:29:33	45.527583	-122.675328	0	239827433
2023-01-18 00:29:43	45.527583	-122.675328	0	239827433
2023-01-18 00:30:03	45.527583	-122.675328	0	239827433
2023-01-18 00:30:48	45.527583	-122.675328	0	239827433
2023-01-18 00:31:18	45.527583	-122.675328	0	239827433
2023-01-18 00:31:53	45.527583	-122.675328	0	239827433
2023-01-18 00:32:03	45.527583	-122.675328	0	239827433
2023-01-18 00:32:08	45.527583	-122.675328	0	239827433
2023-01-18 00:32:13	45.527583	-122.675328	0	239827433
2023-01-18 00:32:28	45.527583	-122.675328	0	239827433
2023-01-18 00:32:43	45.527583	-122.675328	0	239827433
2023-01-18 00:32:57	45.527583	-122.675328	0	239827433
2023-01-18 00:33:02	45.527583	-122.675328	0	239827433
2023-01-18 00:33:22	45.527583	-122.675328	0	239827433
2023-01-18 00:33:32	45.527583	-122.675328	0	239827433
2023-01-18 00:33:38	45.527583	-122.675328	0	239827433
2023-01-18 00:33:48	45.527583	-122.675328	0	239827433
2023-01-18 00:34:02	45.527583	-122.675328	0	239827433
2023-01-18 00:34:12	45.527583	-122.675328	0	239827433
2023-01-18 00:34:27	45.527583	-122.675328	0	239827433
2023-01-18 00:34:32	45.527583	-122.675328	0	239827433
2023-01-18 00:34:37	45.527583	-122.675328	0	239827433
2023-01-18 00:34:52	45.527583	-122.675328	0	239827433
2023-01-18 00:35:02	45.527583	-122.675328	0	239827433
2023-01-18 00:35:07	45.527583	-122.675328	0	239827433
2023-01-18 00:35:12	45.527583	-122.675328	0	239827433
2023-01-18 00:35:17	45.527583	-122.675328	0	239827433
2023-01-18 00:35:22	45.527583	-122.675328	0	239827433
2023-01-18 00:35:37	45.527583	-122.675328	0	239827433
2023-01-18 00:36:07	45.527583	-122.675328	0	239827433
2023-01-18 00:36:12	45.527583	-122.675328	0	239827433
2023-01-18 00:36:17	45.527583	-122.675328	0	239827433
2023-01-18 00:36:22	45.527583	-122.675328	0	239827433
2023-01-18 00:36:57	45.527583	-122.675328	0	239827433
2023-01-18 00:37:02	45.527583	-122.675328	0	239827433
2023-01-18 00:37:12	45.527583	-122.675328	0	239827433
2023-01-18 00:37:17	45.527583	-122.675328	0	239827433
2023-01-18 00:37:27	45.527583	-122.675328	0	239827433
2023-01-18 00:37:32	45.527583	-122.675328	0	239827433
2023-01-18 00:37:47	45.527583	-122.675328	0	239827433
2023-01-18 00:38:02	45.527583	-122.675328	0	239827433
2023-01-18 00:38:17	45.527583	-122.675328	0	239827433
2023-01-18 00:38:27	45.527583	-122.675328	0	239827433
